id,document_family,record_id,template_variant,tamper_type,final_label,cnn_label,image_path,label_path
family_b_003856_fine_grained_edit,family_b,cf09861146302887,v2,fine_grained_edit,forged,genuine,images/family_b/family_b_003856_fine_grained_edit.png,labels/family_b_003856_fine_grained_edit.json
family_b_003857_coordinated_full_forgery,family_b,cf09861146302887,v2,coordinated_full_forgery,forged,genuine,images/family_b/family_b_003857_coordinated_full_forgery.png,labels/family_b_003857_coordinated_full_forgery.json
family_b_003858_visual_splice,family_b,cf09861146302887,v2,visual_splice,forged,forged,images/family_b/family_b_003858_visual_splice.png,labels/family_b_003858_visual_splice.json
family_b_003859_visual_splice,family_b,cf09861146302887,v2,visual_splice,forged,forged,images/family_b/family_b_003859_visual_splice.png,labels/family_b_003859_visual_splice.json
family_b_003860_visual_splice,family_b,cf09861146302887,v2,visual_splice,forged,forged,images/family_b/family_b_003860_visual_splice.png,labels/family_b_003860_visual_splice.json
family_b_003861_genuine,family_b,eeafe1288740c769,v2,genuine,genuine,genuine,images/family_b/family_b_003861_genuine.png,labels/family_b_003861_genuine.json
family_b_003862_text_qr_mismatch,family_b,eeafe1288740c769,v2,text_qr_mismatch,forged,genuine,images/family_b/family_b_003862_text_qr_mismatch.png,labels/family_b_003862_text_qr_mismatch.json
family_b_003863_qr_only_mismatch,family_b,eeafe1288740c769,v2,qr_only_mismatch,forged,genuine,images/family_b/family_b_003863_qr_only_mismatch.png,labels/family_b_003863_qr_only_mismatch.json
family_b_003864_checksum_invalid,family_b,eeafe1288740c769,v2,checksum_invalid,forged,genuine,images/family_b/family_b_003864_checksum_invalid.png,labels/family_b_003864_checksum_invalid.json
family_b_003865_format_invalid,family_b,eeafe1288740c769,v2,format_invalid,forged,genuine,images/family_b/family_b_003865_format_invalid.png,labels/family_b_003865_format_invalid.json
family_b_003866_field_missing,family_b,eeafe1288740c769,v2,field_missing,forged,genuine,images/family_b/family_b_003866_field_missing.png,labels/family_b_003866_field_missing.json
family_b_003867_fine_grained_edit,family_b,eeafe1288740c769,v2,fine_grained_edit,forged,genuine,images/family_b/family_b_003867_fine_grained_edit.png,labels/family_b_003867_fine_grained_edit.json
family_b_003868_coordinated_full_forgery,family_b,eeafe1288740c769,v2,coordinated_full_forgery,forged,genuine,images/family_b/family_b_003868_coordinated_full_forgery.png,labels/family_b_003868_coordinated_full_forgery.json
family_b_003869_visual_splice,family_b,eeafe1288740c769,v2,visual_splice,forged,forged,images/family_b/family_b_003869_visual_splice.png,labels/family_b_003869_visual_splice.json
family_b_003870_visual_splice,family_b,eeafe1288740c769,v2,visual_splice,forged,forged,images/family_b/family_b_003870_visual_splice.png,labels/family_b_003870_visual_splice.json
family_b_003871_visual_splice,family_b,eeafe1288740c769,v2,visual_splice,forged,forged,images/family_b/family_b_003871_visual_splice.png,labels/family_b_003871_visual_splice.json
family_b_003872_genuine,family_b,67abc48eba36f89c,v1,genuine,genuine,genuine,images/family_b/family_b_003872_genuine.png,labels/family_b_003872_genuine.json
family_b_003873_text_qr_mismatch,family_b,67abc48eba36f89c,v1,text_qr_mismatch,forged,genuine,images/family_b/family_b_003873_text_qr_mismatch.png,labels/family_b_003873_text_qr_mismatch.json
family_b_003874_qr_only_mismatch,family_b,67abc48eba36f89c,v1,qr_only_mismatch,forged,genuine,images/family_b/family_b_003874_qr_only_mismatch.png,labels/family_b_003874_qr_only_mismatch.json
family_b_003875_checksum_invalid,family_b,67abc48eba36f89c,v1,checksum_invalid,forged,genuine,images/family_b/family_b_003875_checksum_invalid.png,labels/family_b_003875_checksum_invalid.json
family_b_003876_format_invalid,family_b,67abc48eba36f89c,v1,format_invalid,forged,genuine,images/family_b/family_b_003876_format_invalid.png,labels/family_b_003876_format_invalid.json
family_b_003877_field_missing,family_b,67abc48eba36f89c,v1,field_missing,forged,genuine,images/family_b/family_b_003877_field_missing.png,labels/family_b_003877_field_missing.json
family_b_003878_fine_grained_edit,family_b,67abc48eba36f89c,v1,fine_grained_edit,forged,genuine,images/family_b/family_b_003878_fine_grained_edit.png,labels/family_b_003878_fine_grained_edit.json
family_b_003879_coordinated_full_forgery,family_b,67abc48eba36f89c,v1,coordinated_full_forgery,forged,genuine,images/family_b/family_b_003879_coordinated_full_forgery.png,labels/family_b_003879_coordinated_full_forgery.json
family_b_003880_visual_splice,family_b,67abc48eba36f89c,v1,visual_splice,forged,forged,images/family_b/family_b_003880_visual_splice.png,labels/family_b_003880_visual_splice.json
family_b_003881_visual_splice,family_b,67abc48eba36f89c,v1,visual_splice,forged,forged,images/family_b/family_b_003881_visual_splice.png,labels/family_b_003881_visual_splice.json
family_b_003882_visual_splice,family_b,67abc48eba36f89c,v1,visual_splice,forged,forged,images/family_b/family_b_003882_visual_splice.png,labels/family_b_003882_visual_splice.json
family_b_003883_genuine,family_b,15ead77645216360,v1,genuine,genuine,genuine,images/family_b/family_b_003883_genuine.png,labels/family_b_003883_genuine.json
family_b_003884_text_qr_mismatch,family_b,15ead77645216360,v1,text_qr_mismatch,forged,genuine,images/family_b/family_b_003884_text_qr_mismatch.png,labels/family_b_003884_text_qr_mismatch.json
family_b_003885_qr_only_mismatch,family_b,15ead77645216360,v1,qr_only_mismatch,forged,genuine,images/family_b/family_b_003885_qr_only_mismatch.png,labels/family_b_003885_qr_only_mismatch.json
family_b_003886_checksum_invalid,family_b,15ead77645216360,v1,checksum_invalid,forged,genuine,images/family_b/family_b_003886_checksum_invalid.png,labels/family_b_003886_checksum_invalid.json
family_b_003887_format_invalid,family_b,15ead77645216360,v1,format_invalid,forged,genuine,images/family_b/family_b_003887_format_invalid.png,labels/family_b_003887_format_invalid.json
family_b_003888_field_missing,family_b,15ead77645216360,v1,field_missing,forged,genuine,images/family_b/family_b_003888_field_missing.png,labels/family_b_003888_field_missing.json
family_b_003889_fine_grained_edit,family_b,15ead77645216360,v1,fine_grained_edit,forged,genuine,images/family_b/family_b_003889_fine_grained_edit.png,labels/family_b_003889_fine_grained_edit.json
family_b_003890_coordinated_full_forgery,family_b,15ead77645216360,v1,coordinated_full_forgery,forged,genuine,images/family_b/family_b_003890_coordinated_full_forgery.png,labels/family_b_003890_coordinated_full_forgery.json
family_b_003891_visual_splice,family_b,15ead77645216360,v1,visual_splice,forged,forged,images/family_b/family_b_003891_visual_splice.png,labels/family_b_003891_visual_splice.json
family_b_003892_visual_splice,family_b,15ead77645216360,v1,visual_splice,forged,forged,images/family_b/family_b_003892_visual_splice.png,labels/family_b_003892_visual_splice.json
family_b_003893_visual_splice,family_b,15ead77645216360,v1,visual_splice,forged,forged,images/family_b/family_b_003893_visual_splice.png,labels/family_b_003893_visual_splice.json
family_b_003905_genuine,family_b,29089bd54fecddb7,v1,genuine,genuine,genuine,images/family_b/family_b_003905_genuine.png,labels/family_b_003905_genuine.json
family_b_003906_text_qr_mismatch,family_b,29089bd54fecddb7,v1,text_qr_mismatch,forged,genuine,images/family_b/family_b_003906_text_qr_mismatch.png,labels/family_b_003906_text_qr_mismatch.json
family_b_003907_qr_only_mismatch,family_b,29089bd54fecddb7,v1,qr_only_mismatch,forged,genuine,images/family_b/family_b_003907_qr_only_mismatch.png,labels/family_b_003907_qr_only_mismatch.json
family_b_003908_checksum_invalid,family_b,29089bd54fecddb7,v1,checksum_invalid,forged,genuine,images/family_b/family_b_003908_checksum_invalid.png,labels/family_b_003908_checksum_invalid.json
family_b_003909_format_invalid,family_b,29089bd54fecddb7,v1,format_invalid,forged,genuine,images/family_b/family_b_003909_format_invalid.png,labels/family_b_003909_format_invalid.json
family_b_003910_field_missing,family_b,29089bd54fecddb7,v1,field_missing,forged,genuine,images/family_b/family_b_003910_field_missing.png,labels/family_b_003910_field_missing.json
family_b_003911_fine_grained_edit,family_b,29089bd54fecddb7,v1,fine_grained_edit,forged,genuine,images/family_b/family_b_003911_fine_grained_edit.png,labels/family_b_003911_fine_grained_edit.json
family_b_003912_coordinated_full_forgery,family_b,29089bd54fecddb7,v1,coordinated_full_forgery,forged,genuine,images/family_b/family_b_003912_coordinated_full_forgery.png,labels/family_b_003912_coordinated_full_forgery.json
family_b_003913_visual_splice,family_b,29089bd54fecddb7,v1,visual_splice,forged,forged,images/family_b/family_b_003913_visual_splice.png,labels/family_b_003913_visual_splice.json
family_b_003914_visual_splice,family_b,29089bd54fecddb7,v1,visual_splice,forged,forged,images/family_b/family_b_003914_visual_splice.png,labels/family_b_003914_visual_splice.json
family_b_003915_visual_splice,family_b,29089bd54fecddb7,v1,visual_splice,forged,forged,images/family_b/family_b_003915_visual_splice.png,labels/family_b_003915_visual_splice.json
family_b_003916_genuine,family_b,18b7aba57dd0d2ee,v2,genuine,genuine,genuine,images/family_b/family_b_003916_genuine.png,labels/family_b_003916_genuine.json
family_b_003917_text_qr_mismatch,family_b,18b7aba57dd0d2ee,v2,text_qr_mismatch,forged,genuine,images/family_b/family_b_003917_text_qr_mismatch.png,labels/family_b_003917_text_qr_mismatch.json
family_b_003918_qr_only_mismatch,family_b,18b7aba57dd0d2ee,v2,qr_only_mismatch,forged,genuine,images/family_b/family_b_003918_qr_only_mismatch.png,labels/family_b_003918_qr_only_mismatch.json
family_b_003919_checksum_invalid,family_b,18b7aba57dd0d2ee,v2,checksum_invalid,forged,genuine,images/family_b/family_b_003919_checksum_invalid.png,labels/family_b_003919_checksum_invalid.json
family_b_003920_format_invalid,family_b,18b7aba57dd0d2ee,v2,format_invalid,forged,genuine,images/family_b/family_b_003920_format_invalid.png,labels/family_b_003920_format_invalid.json
family_b_003921_field_missing,family_b,18b7aba57dd0d2ee,v2,field_missing,forged,genuine,images/family_b/family_b_003921_field_missing.png,labels/family_b_003921_field_missing.json
family_b_003922_fine_grained_edit,family_b,18b7aba57dd0d2ee,v2,fine_grained_edit,forged,genuine,images/family_b/family_b_003922_fine_grained_edit.png,labels/family_b_003922_fine_grained_edit.json
family_b_003923_coordinated_full_forgery,family_b,18b7aba57dd0d2ee,v2,coordinated_full_forgery,forged,genuine,images/family_b/family_b_003923_coordinated_full_forgery.png,labels/family_b_003923_coordinated_full_forgery.json
family_b_003924_visual_splice,family_b,18b7aba57dd0d2ee,v2,visual_splice,forged,forged,images/family_b/family_b_003924_visual_splice.png,labels/family_b_003924_visual_splice.json
family_b_003925_visual_splice,family_b,18b7aba57dd0d2ee,v2,visual_splice,forged,forged,images/family_b/family_b_003925_visual_splice.png,labels/family_b_003925_visual_splice.json
family_b_003926_visual_splice,family_b,18b7aba57dd0d2ee,v2,visual_splice,forged,forged,images/family_b/family_b_003926_visual_splice.png,labels/family_b_003926_visual_splice.json
family_b_003927_genuine,family_b,52c00af47290128d,v2,genuine,genuine,genuine,images/family_b/family_b_003927_genuine.png,labels/family_b_003927_genuine.json
family_b_003928_text_qr_mismatch,family_b,52c00af47290128d,v2,text_qr_mismatch,forged,genuine,images/family_b/family_b_003928_text_qr_mismatch.png,labels/family_b_003928_text_qr_mismatch.json
family_b_003929_qr_only_mismatch,family_b,52c00af47290128d,v2,qr_only_mismatch,forged,genuine,images/family_b/family_b_003929_qr_only_mismatch.png,labels/family_b_003929_qr_only_mismatch.json
family_b_003930_checksum_invalid,family_b,52c00af47290128d,v2,checksum_invalid,forged,genuine,images/family_b/family_b_003930_checksum_invalid.png,labels/family_b_003930_checksum_invalid.json
family_b_003931_format_invalid,family_b,52c00af47290128d,v2,format_invalid,forged,genuine,images/family_b/family_b_003931_format_invalid.png,labels/family_b_003931_format_invalid.json
family_b_003932_field_missing,family_b,52c00af47290128d,v2,field_missing,forged,genuine,images/family_b/family_b_003932_field_missing.png,labels/family_b_003932_field_missing.json
family_b_003933_fine_grained_edit,family_b,52c00af47290128d,v2,fine_grained_edit,forged,genuine,images/family_b/family_b_003933_fine_grained_edit.png,labels/family_b_003933_fine_grained_edit.json
family_b_003934_coordinated_full_forgery,family_b,52c00af47290128d,v2,coordinated_full_forgery,forged,genuine,images/family_b/family_b_003934_coordinated_full_forgery.png,labels/family_b_003934_coordinated_full_forgery.json
family_b_003935_visual_splice,family_b,52c00af47290128d,v2,visual_splice,forged,forged,images/family_b/family_b_003935_visual_splice.png,labels/family_b_003935_visual_splice.json
family_b_003936_visual_splice,family_b,52c00af47290128d,v2,visual_splice,forged,forged,images/family_b/family_b_003936_visual_splice.png,labels/family_b_003936_visual_splice.json
family_b_003937_visual_splice,family_b,52c00af47290128d,v2,visual_splice,forged,forged,images/family_b/family_b_003937_visual_splice.png,labels/family_b_003937_visual_splice.json
family_b_003938_genuine,family_b,39dae52e8e90a949,v1,genuine,genuine,genuine,images/family_b/family_b_003938_genuine.png,labels/family_b_003938_genuine.json
family_b_003939_text_qr_mismatch,family_b,39dae52e8e90a949,v1,text_qr_mismatch,forged,genuine,images/family_b/family_b_003939_text_qr_mismatch.png,labels/family_b_003939_text_qr_mismatch.json
family_b_003940_qr_only_mismatch,family_b,39dae52e8e90a949,v1,qr_only_mismatch,forged,genuine,images/family_b/family_b_003940_qr_only_mismatch.png,labels/family_b_003940_qr_only_mismatch.json
family_b_003941_checksum_invalid,family_b,39dae52e8e90a949,v1,checksum_invalid,forged,genuine,images/family_b/family_b_003941_checksum_invalid.png,labels/family_b_003941_checksum_invalid.json
family_b_003942_format_invalid,family_b,39dae52e8e90a949,v1,format_invalid,forged,genuine,images/family_b/family_b_003942_format_invalid.png,labels/family_b_003942_format_invalid.json
family_b_003943_field_missing,family_b,39dae52e8e90a949,v1,field_missing,forged,genuine,images/family_b/family_b_003943_field_missing.png,labels/family_b_003943_field_missing.json
family_b_003944_fine_grained_edit,family_b,39dae52e8e90a949,v1,fine_grained_edit,forged,genuine,images/family_b/family_b_003944_fine_grained_edit.png,labels/family_b_003944_fine_grained_edit.json
family_b_003945_coordinated_full_forgery,family_b,39dae52e8e90a949,v1,coordinated_full_forgery,forged,genuine,images/family_b/family_b_003945_coordinated_full_forgery.png,labels/family_b_003945_coordinated_full_forgery.json
family_b_003946_visual_splice,family_b,39dae52e8e90a949,v1,visual_splice,forged,forged,images/family_b/family_b_003946_visual_splice.png,labels/family_b_003946_visual_splice.json
family_b_003947_visual_splice,family_b,39dae52e8e90a949,v1,visual_splice,forged,forged,images/family_b/family_b_003947_visual_splice.png,labels/family_b_003947_visual_splice.json
family_b_003948_visual_splice,family_b,39dae52e8e90a949,v1,visual_splice,forged,forged,images/family_b/family_b_003948_visual_splice.png,labels/family_b_003948_visual_splice.json
family_b_003949_genuine,family_b,e2a08bf80e3d4a19,v1,genuine,genuine,genuine,images/family_b/family_b_003949_genuine.png,labels/family_b_003949_genuine.json
family_b_003950_text_qr_mismatch,family_b,e2a08bf80e3d4a19,v1,text_qr_mismatch,forged,genuine,images/family_b/family_b_003950_text_qr_mismatch.png,labels/family_b_003950_text_qr_mismatch.json
family_b_003951_qr_only_mismatch,family_b,e2a08bf80e3d4a19,v1,qr_only_mismatch,forged,genuine,images/family_b/family_b_003951_qr_only_mismatch.png,labels/family_b_003951_qr_only_mismatch.json
family_b_003952_checksum_invalid,family_b,e2a08bf80e3d4a19,v1,checksum_invalid,forged,genuine,images/family_b/family_b_003952_checksum_invalid.png,labels/family_b_003952_checksum_invalid.json
