id,document_family,record_id,template_variant,tamper_type,final_label,cnn_label,fold,cnn_probability_oof,m3_probability_oof
family_b_004873_genuine,family_b,8ea1783b18254c61,v2,genuine,genuine,genuine,0,0.04649,0.242722
family_b_004874_text_qr_mismatch,family_b,8ea1783b18254c61,v2,text_qr_mismatch,forged,genuine,0,0.003066,0.992376
family_b_004875_qr_only_mismatch,family_b,8ea1783b18254c61,v2,qr_only_mismatch,forged,genuine,0,0.009656,0.992376
family_b_004876_checksum_invalid,family_b,8ea1783b18254c61,v2,checksum_invalid,forged,genuine,0,0.014812,0.996854
family_b_004877_format_invalid,family_b,8ea1783b18254c61,v2,format_invalid,forged,genuine,0,0.134392,0.992861
family_b_004878_field_missing,family_b,8ea1783b18254c61,v2,field_missing,forged,genuine,0,0.02278,0.990255
family_b_004879_fine_grained_edit,family_b,8ea1783b18254c61,v2,fine_grained_edit,forged,genuine,0,0.018892,0.981938
family_b_004880_coordinated_full_forgery,family_b,8ea1783b18254c61,v2,coordinated_full_forgery,forged,genuine,0,0.008251,0.242722
family_b_004881_visual_splice,family_b,8ea1783b18254c61,v2,visual_splice,forged,forged,0,0.474443,0.242722
family_b_004882_visual_splice,family_b,8ea1783b18254c61,v2,visual_splice,forged,forged,0,0.999801,0.242722
family_b_004883_visual_splice,family_b,8ea1783b18254c61,v2,visual_splice,forged,forged,0,0.975244,0.242722
family_b_004895_genuine,family_b,e5851d30ea88bea1,v1,genuine,genuine,genuine,0,0.019751,0.242722
family_b_004896_text_qr_mismatch,family_b,e5851d30ea88bea1,v1,text_qr_mismatch,forged,genuine,0,0.031505,0.984874
family_b_004897_qr_only_mismatch,family_b,e5851d30ea88bea1,v1,qr_only_mismatch,forged,genuine,0,0.009996,0.976678
family_b_004898_checksum_invalid,family_b,e5851d30ea88bea1,v1,checksum_invalid,forged,genuine,0,0.006291,0.996854
family_b_004899_format_invalid,family_b,e5851d30ea88bea1,v1,format_invalid,forged,genuine,0,0.003223,0.992861
family_b_004900_field_missing,family_b,e5851d30ea88bea1,v1,field_missing,forged,genuine,0,0.002594,0.888987
family_b_004901_fine_grained_edit,family_b,e5851d30ea88bea1,v1,fine_grained_edit,forged,genuine,0,0.003315,0.986274
family_b_004902_coordinated_full_forgery,family_b,e5851d30ea88bea1,v1,coordinated_full_forgery,forged,genuine,0,0.026501,0.397579
family_b_004903_visual_splice,family_b,e5851d30ea88bea1,v1,visual_splice,forged,forged,0,0.999793,0.242722
family_b_004904_visual_splice,family_b,e5851d30ea88bea1,v1,visual_splice,forged,forged,0,0.997388,0.242722
family_b_004905_visual_splice,family_b,e5851d30ea88bea1,v1,visual_splice,forged,forged,0,0.999642,0.242722
family_b_004928_genuine,family_b,2fcebd57c4076056,v2,genuine,genuine,genuine,4,0.002093,0.246925
family_b_004929_text_qr_mismatch,family_b,2fcebd57c4076056,v2,text_qr_mismatch,forged,genuine,4,0.006509,0.950717
family_b_004930_qr_only_mismatch,family_b,2fcebd57c4076056,v2,qr_only_mismatch,forged,genuine,4,0.01324,0.950717
family_b_004931_checksum_invalid,family_b,2fcebd57c4076056,v2,checksum_invalid,forged,genuine,4,0.196008,0.998089
family_b_004932_format_invalid,family_b,2fcebd57c4076056,v2,format_invalid,forged,genuine,4,0.001048,0.995618
family_b_004933_field_missing,family_b,2fcebd57c4076056,v2,field_missing,forged,genuine,4,0.003604,0.989703
family_b_004934_fine_grained_edit,family_b,2fcebd57c4076056,v2,fine_grained_edit,forged,genuine,4,0.005675,0.970637
family_b_004935_coordinated_full_forgery,family_b,2fcebd57c4076056,v2,coordinated_full_forgery,forged,genuine,4,0.022207,0.246925
family_b_004936_visual_splice,family_b,2fcebd57c4076056,v2,visual_splice,forged,forged,4,0.999627,0.246925
family_b_004937_visual_splice,family_b,2fcebd57c4076056,v2,visual_splice,forged,forged,4,0.990923,0.246925
family_b_004938_visual_splice,family_b,2fcebd57c4076056,v2,visual_splice,forged,forged,4,0.998883,0.970637
family_b_004939_genuine,family_b,3d07f75792045e64,v1,genuine,genuine,genuine,3,0.001129,0.246238
family_b_004940_text_qr_mismatch,family_b,3d07f75792045e64,v1,text_qr_mismatch,forged,genuine,3,0.00018,0.939954
family_b_004941_qr_only_mismatch,family_b,3d07f75792045e64,v1,qr_only_mismatch,forged,genuine,3,0.000556,0.968754
family_b_004942_checksum_invalid,family_b,3d07f75792045e64,v1,checksum_invalid,forged,genuine,3,0.001044,0.990851
family_b_004943_format_invalid,family_b,3d07f75792045e64,v1,format_invalid,forged,genuine,3,0.000271,0.970466
family_b_004944_field_missing,family_b,3d07f75792045e64,v1,field_missing,forged,genuine,3,9.6e-05,0.85316
family_b_004945_fine_grained_edit,family_b,3d07f75792045e64,v1,fine_grained_edit,forged,genuine,3,0.162797,0.995388
family_b_004946_coordinated_full_forgery,family_b,3d07f75792045e64,v1,coordinated_full_forgery,forged,genuine,3,0.000527,0.393058
family_b_004947_visual_splice,family_b,3d07f75792045e64,v1,visual_splice,forged,forged,3,0.998841,0.246238
family_b_004948_visual_splice,family_b,3d07f75792045e64,v1,visual_splice,forged,forged,3,0.925092,0.246238
family_b_004949_visual_splice,family_b,3d07f75792045e64,v1,visual_splice,forged,forged,3,0.322602,0.246238
family_b_004972_genuine,family_b,696d5faa60add1c5,v1,genuine,genuine,genuine,2,0.012961,0.242012
family_b_004973_text_qr_mismatch,family_b,696d5faa60add1c5,v1,text_qr_mismatch,forged,genuine,2,0.002866,0.990915
family_b_004974_qr_only_mismatch,family_b,696d5faa60add1c5,v1,qr_only_mismatch,forged,genuine,2,0.621597,0.975808
family_b_004975_checksum_invalid,family_b,696d5faa60add1c5,v1,checksum_invalid,forged,genuine,2,0.011286,0.984401
family_b_004976_format_invalid,family_b,696d5faa60add1c5,v1,format_invalid,forged,genuine,2,0.004359,0.998567
family_b_004977_field_missing,family_b,696d5faa60add1c5,v1,field_missing,forged,genuine,2,0.000372,0.894278
family_b_004978_fine_grained_edit,family_b,696d5faa60add1c5,v1,fine_grained_edit,forged,genuine,2,0.003359,0.990915
family_b_004979_coordinated_full_forgery,family_b,696d5faa60add1c5,v1,coordinated_full_forgery,forged,genuine,2,0.007002,0.242012
family_b_004980_visual_splice,family_b,696d5faa60add1c5,v1,visual_splice,forged,forged,2,0.957903,0.242012
family_b_004981_visual_splice,family_b,696d5faa60add1c5,v1,visual_splice,forged,forged,2,0.998811,0.992396
family_b_004982_visual_splice,family_b,696d5faa60add1c5,v1,visual_splice,forged,forged,2,0.999857,0.98631
family_b_004983_genuine,family_b,467fb9effccd8780,v2,genuine,genuine,genuine,3,0.003022,0.246238
family_b_004984_text_qr_mismatch,family_b,467fb9effccd8780,v2,text_qr_mismatch,forged,genuine,3,1.2e-05,0.998057
family_b_004985_qr_only_mismatch,family_b,467fb9effccd8780,v2,qr_only_mismatch,forged,genuine,3,2.4e-05,0.974873
family_b_004986_checksum_invalid,family_b,467fb9effccd8780,v2,checksum_invalid,forged,genuine,3,0.572142,0.990851
family_b_004987_format_invalid,family_b,467fb9effccd8780,v2,format_invalid,forged,genuine,3,0.004275,0.969047
family_b_004988_field_missing,family_b,467fb9effccd8780,v2,field_missing,forged,genuine,3,0.001686,0.984334
family_b_004989_fine_grained_edit,family_b,467fb9effccd8780,v2,fine_grained_edit,forged,genuine,3,0.003756,0.965092
family_b_004990_coordinated_full_forgery,family_b,467fb9effccd8780,v2,coordinated_full_forgery,forged,genuine,3,0.022856,0.393058
family_b_004991_visual_splice,family_b,467fb9effccd8780,v2,visual_splice,forged,forged,3,0.99843,0.246238
family_b_004992_visual_splice,family_b,467fb9effccd8780,v2,visual_splice,forged,forged,3,0.999166,0.246238
family_b_004993_visual_splice,family_b,467fb9effccd8780,v2,visual_splice,forged,forged,3,0.470794,0.246238
family_b_004994_genuine,family_b,36b78132cbec8e69,v1,genuine,genuine,genuine,4,8e-06,0.246925
family_b_004995_text_qr_mismatch,family_b,36b78132cbec8e69,v1,text_qr_mismatch,forged,genuine,4,0.005065,0.962981
family_b_004996_qr_only_mismatch,family_b,36b78132cbec8e69,v1,qr_only_mismatch,forged,genuine,4,0.103121,0.950717
family_b_004997_checksum_invalid,family_b,36b78132cbec8e69,v1,checksum_invalid,forged,genuine,4,0.887796,0.998089
family_b_004998_format_invalid,family_b,36b78132cbec8e69,v1,format_invalid,forged,genuine,4,0.001096,0.998535
family_b_004999_field_missing,family_b,36b78132cbec8e69,v1,field_missing,forged,genuine,4,0.000153,0.986758
family_b_005000_fine_grained_edit,family_b,36b78132cbec8e69,v1,fine_grained_edit,forged,genuine,4,0.016956,0.94575
family_b_005001_coordinated_full_forgery,family_b,36b78132cbec8e69,v1,coordinated_full_forgery,forged,genuine,4,0.355442,0.246925
family_b_005002_visual_splice,family_b,36b78132cbec8e69,v1,visual_splice,forged,forged,4,0.999876,0.246925
family_b_005003_visual_splice,family_b,36b78132cbec8e69,v1,visual_splice,forged,forged,4,0.999212,0.246925
family_b_005004_visual_splice,family_b,36b78132cbec8e69,v1,visual_splice,forged,forged,4,0.285245,0.246925
family_b_005005_genuine,family_b,81255b288d006e18,v2,genuine,genuine,genuine,4,0.032118,0.246925
family_b_005006_text_qr_mismatch,family_b,81255b288d006e18,v2,text_qr_mismatch,forged,genuine,4,0.003198,0.998257
family_b_005007_qr_only_mismatch,family_b,81255b288d006e18,v2,qr_only_mismatch,forged,genuine,4,0.060481,0.962981
family_b_005008_checksum_invalid,family_b,81255b288d006e18,v2,checksum_invalid,forged,genuine,4,0.177246,0.998089
family_b_005009_format_invalid,family_b,81255b288d006e18,v2,format_invalid,forged,genuine,4,0.698262,0.998535
family_b_005010_field_missing,family_b,81255b288d006e18,v2,field_missing,forged,genuine,4,0.014362,0.99107
family_b_005011_fine_grained_edit,family_b,81255b288d006e18,v2,fine_grained_edit,forged,genuine,4,0.417887,0.990303
family_b_005012_coordinated_full_forgery,family_b,81255b288d006e18,v2,coordinated_full_forgery,forged,genuine,4,0.019432,0.246925
family_b_005013_visual_splice,family_b,81255b288d006e18,v2,visual_splice,forged,forged,4,0.999937,0.246925
family_b_005014_visual_splice,family_b,81255b288d006e18,v2,visual_splice,forged,forged,4,0.999908,0.246925
family_b_005015_visual_splice,family_b,81255b288d006e18,v2,visual_splice,forged,forged,4,0.999526,0.970637
family_b_005016_genuine,family_b,ee2384036abf0eab,v2,genuine,genuine,genuine,3,0.007127,0.246238
family_b_005017_text_qr_mismatch,family_b,ee2384036abf0eab,v2,text_qr_mismatch,forged,genuine,3,0.003156,0.939954
family_b_005018_qr_only_mismatch,family_b,ee2384036abf0eab,v2,qr_only_mismatch,forged,genuine,3,0.003363,0.998057
family_b_005019_checksum_invalid,family_b,ee2384036abf0eab,v2,checksum_invalid,forged,genuine,3,0.018531,0.990851
family_b_005020_format_invalid,family_b,ee2384036abf0eab,v2,format_invalid,forged,genuine,3,0.094382,0.970466
family_b_005021_field_missing,family_b,ee2384036abf0eab,v2,field_missing,forged,genuine,3,0.005585,0.974511
family_b_005022_fine_grained_edit,family_b,ee2384036abf0eab,v2,fine_grained_edit,forged,genuine,3,0.000907,0.968754
family_b_005023_coordinated_full_forgery,family_b,ee2384036abf0eab,v2,coordinated_full_forgery,forged,genuine,3,0.000704,0.246238
family_b_005024_visual_splice,family_b,ee2384036abf0eab,v2,visual_splice,forged,forged,3,0.675924,0.246238
family_b_005025_visual_splice,family_b,ee2384036abf0eab,v2,visual_splice,forged,forged,3,0.991336,0.246238
family_b_005026_visual_splice,family_b,ee2384036abf0eab,v2,visual_splice,forged,forged,3,0.999723,0.246238
family_b_005027_genuine,family_b,8cbe87c63320a706,v1,genuine,genuine,genuine,3,0.006161,0.246238
family_b_005028_text_qr_mismatch,family_b,8cbe87c63320a706,v1,text_qr_mismatch,forged,genuine,3,0.002864,0.974873
family_b_005029_qr_only_mismatch,family_b,8cbe87c63320a706,v1,qr_only_mismatch,forged,genuine,3,0.01734,0.939954
family_b_005030_checksum_invalid,family_b,8cbe87c63320a706,v1,checksum_invalid,forged,genuine,3,0.000715,0.990851
family_b_005031_format_invalid,family_b,8cbe87c63320a706,v1,format_invalid,forged,genuine,3,0.000936,0.970466
family_b_005032_field_missing,family_b,8cbe87c63320a706,v1,field_missing,forged,genuine,3,0.00112,0.85316
family_b_005033_fine_grained_edit,family_b,8cbe87c63320a706,v1,fine_grained_edit,forged,genuine,3,0.003674,0.968754
family_b_005034_coordinated_full_forgery,family_b,8cbe87c63320a706,v1,coordinated_full_forgery,forged,genuine,3,0.000222,0.246238
family_b_005035_visual_splice,family_b,8cbe87c63320a706,v1,visual_splice,forged,forged,3,0.992028,0.246238
family_b_005036_visual_splice,family_b,8cbe87c63320a706,v1,visual_splice,forged,forged,3,0.997472,0.246238
family_b_005037_visual_splice,family_b,8cbe87c63320a706,v1,visual_splice,forged,forged,3,0.999716,0.246238
family_b_005049_genuine,family_b,1ee750678d04dc57,v2,genuine,genuine,genuine,2,0.400077,0.242012
family_b_005050_text_qr_mismatch,family_b,1ee750678d04dc57,v2,text_qr_mismatch,forged,genuine,2,0.037941,0.991268
family_b_005051_qr_only_mismatch,family_b,1ee750678d04dc57,v2,qr_only_mismatch,forged,genuine,2,0.174808,0.975808
family_b_005052_checksum_invalid,family_b,1ee750678d04dc57,v2,checksum_invalid,forged,genuine,2,0.027886,0.984401
family_b_005053_format_invalid,family_b,1ee750678d04dc57,v2,format_invalid,forged,genuine,2,0.01489,0.998567
family_b_005054_field_missing,family_b,1ee750678d04dc57,v2,field_missing,forged,genuine,2,0.000796,0.894278
family_b_005055_fine_grained_edit,family_b,1ee750678d04dc57,v2,fine_grained_edit,forged,genuine,2,0.011499,0.967326
family_b_005056_coordinated_full_forgery,family_b,1ee750678d04dc57,v2,coordinated_full_forgery,forged,genuine,2,0.038568,0.354603
family_b_005057_visual_splice,family_b,1ee750678d04dc57,v2,visual_splice,forged,forged,2,0.999813,0.242012
family_b_005058_visual_splice,family_b,1ee750678d04dc57,v2,visual_splice,forged,forged,2,0.99969,0.242012
family_b_005059_visual_splice,family_b,1ee750678d04dc57,v2,visual_splice,forged,forged,2,0.999944,0.242012
family_b_005060_genuine,family_b,3e6107c1e90b6a03,v2,genuine,genuine,genuine,4,0.046039,0.246925
family_b_005061_text_qr_mismatch,family_b,3e6107c1e90b6a03,v2,text_qr_mismatch,forged,genuine,4,0.044805,0.970637
family_b_005062_qr_only_mismatch,family_b,3e6107c1e90b6a03,v2,qr_only_mismatch,forged,genuine,4,0.012047,0.970637
family_b_005063_checksum_invalid,family_b,3e6107c1e90b6a03,v2,checksum_invalid,forged,genuine,4,0.008614,0.998089
family_b_005064_format_invalid,family_b,3e6107c1e90b6a03,v2,format_invalid,forged,genuine,4,0.004121,0.995618
family_b_005065_field_missing,family_b,3e6107c1e90b6a03,v2,field_missing,forged,genuine,4,0.000289,0.986758
family_b_005066_fine_grained_edit,family_b,3e6107c1e90b6a03,v2,fine_grained_edit,forged,genuine,4,0.207781,0.94575
family_b_005067_coordinated_full_forgery,family_b,3e6107c1e90b6a03,v2,coordinated_full_forgery,forged,genuine,4,0.022523,0.246925
family_b_005068_visual_splice,family_b,3e6107c1e90b6a03,v2,visual_splice,forged,forged,4,0.999591,0.246925
family_b_005069_visual_splice,family_b,3e6107c1e90b6a03,v2,visual_splice,forged,forged,4,0.011924,0.246925
family_b_005070_visual_splice,family_b,3e6107c1e90b6a03,v2,visual_splice,forged,forged,4,0.996565,0.246925
family_b_005071_genuine,family_b,16645f67fbf90151,v1,genuine,genuine,genuine,4,0.015365,0.246925
family_b_005072_text_qr_mismatch,family_b,16645f67fbf90151,v1,text_qr_mismatch,forged,genuine,4,0.016608,0.950717
family_b_005073_qr_only_mismatch,family_b,16645f67fbf90151,v1,qr_only_mismatch,forged,genuine,4,0.010637,0.998257
family_b_005074_checksum_invalid,family_b,16645f67fbf90151,v1,checksum_invalid,forged,genuine,4,0.074621,0.998089
family_b_005075_format_invalid,family_b,16645f67fbf90151,v1,format_invalid,forged,genuine,4,0.002728,0.995618
family_b_005076_field_missing,family_b,16645f67fbf90151,v1,field_missing,forged,genuine,4,0.001236,0.986758
family_b_005077_fine_grained_edit,family_b,16645f67fbf90151,v1,fine_grained_edit,forged,genuine,4,0.031775,0.94575
family_b_005078_coordinated_full_forgery,family_b,16645f67fbf90151,v1,coordinated_full_forgery,forged,genuine,4,0.000802,0.889345
family_b_005079_visual_splice,family_b,16645f67fbf90151,v1,visual_splice,forged,forged,4,0.999764,0.246925
family_b_005080_visual_splice,family_b,16645f67fbf90151,v1,visual_splice,forged,forged,4,0.995842,0.246925
family_b_005081_visual_splice,family_b,16645f67fbf90151,v1,visual_splice,forged,forged,4,0.999852,0.246925
family_b_005082_genuine,family_b,c1b2b44a5ba746ca,v1,genuine,genuine,genuine,2,0.065876,0.242012
family_b_005083_text_qr_mismatch,family_b,c1b2b44a5ba746ca,v1,text_qr_mismatch,forged,genuine,2,0.003992,0.990915
family_b_005084_qr_only_mismatch,family_b,c1b2b44a5ba746ca,v1,qr_only_mismatch,forged,genuine,2,0.023961,0.975808
family_b_005085_checksum_invalid,family_b,c1b2b44a5ba746ca,v1,checksum_invalid,forged,genuine,2,0.025197,0.984401
family_b_005086_format_invalid,family_b,c1b2b44a5ba746ca,v1,format_invalid,forged,genuine,2,0.003001,0.998567
family_b_005087_field_missing,family_b,c1b2b44a5ba746ca,v1,field_missing,forged,genuine,2,0.000184,0.894278
family_b_005088_fine_grained_edit,family_b,c1b2b44a5ba746ca,v1,fine_grained_edit,forged,genuine,2,0.005018,0.990915
family_b_005089_coordinated_full_forgery,family_b,c1b2b44a5ba746ca,v1,coordinated_full_forgery,forged,genuine,2,0.045447,0.242012
family_b_005090_visual_splice,family_b,c1b2b44a5ba746ca,v1,visual_splice,forged,forged,2,0.99978,0.242012
family_b_005091_visual_splice,family_b,c1b2b44a5ba746ca,v1,visual_splice,forged,forged,2,0.99988,0.242012
family_b_005092_visual_splice,family_b,c1b2b44a5ba746ca,v1,visual_splice,forged,forged,2,0.999946,0.242012
family_b_005093_genuine,family_b,4d23949b32129040,v1,genuine,genuine,genuine,4,0.112196,0.246925
family_b_005094_text_qr_mismatch,family_b,4d23949b32129040,v1,text_qr_mismatch,forged,genuine,4,0.069247,0.950717
family_b_005095_qr_only_mismatch,family_b,4d23949b32129040,v1,qr_only_mismatch,forged,genuine,4,0.099991,0.970637
family_b_005096_checksum_invalid,family_b,4d23949b32129040,v1,checksum_invalid,forged,genuine,4,0.022211,0.998089
family_b_005097_format_invalid,family_b,4d23949b32129040,v1,format_invalid,forged,genuine,4,0.151193,0.995618
family_b_005098_field_missing,family_b,4d23949b32129040,v1,field_missing,forged,genuine,4,0.023375,0.99107
family_b_005099_fine_grained_edit,family_b,4d23949b32129040,v1,fine_grained_edit,forged,genuine,4,0.064907,0.962981
family_b_005100_coordinated_full_forgery,family_b,4d23949b32129040,v1,coordinated_full_forgery,forged,genuine,4,0.02146,0.246925
family_b_005101_visual_splice,family_b,4d23949b32129040,v1,visual_splice,forged,forged,4,0.985832,0.246925
family_b_005102_visual_splice,family_b,4d23949b32129040,v1,visual_splice,forged,forged,4,0.992623,0.246925
family_b_005103_visual_splice,family_b,4d23949b32129040,v1,visual_splice,forged,forged,4,0.814673,0.246925
family_b_005104_genuine,family_b,8b98f7afa6cdf0cb,v2,genuine,genuine,genuine,3,0.00823,0.246238
family_b_005105_text_qr_mismatch,family_b,8b98f7afa6cdf0cb,v2,text_qr_mismatch,forged,genuine,3,0.001373,0.998057
family_b_005106_qr_only_mismatch,family_b,8b98f7afa6cdf0cb,v2,qr_only_mismatch,forged,genuine,3,0.005937,0.939954
family_b_005107_checksum_invalid,family_b,8b98f7afa6cdf0cb,v2,checksum_invalid,forged,genuine,3,0.001043,0.990851
