id,record_id,split,tamper_type,final_label,qr_readable,text_qr_match_score,checksum_valid,format_valid,missing_field_count,ocr_field_presence_count,ocr_field_presence_rate,qr_field_count,ocr_qr_key_overlap_count,checksum_computed,document_family,field_similarity__0,field_similarity__1,field_similarity__2,field_similarity__3,field_similarity__4
family_b_003881_visual_splice,67abc48eba36f89c,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003882_visual_splice,67abc48eba36f89c,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003883_genuine,15ead77645216360,train,genuine,0,0.0,,1.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,,,,,
family_b_003884_text_qr_mismatch,15ead77645216360,train,text_qr_mismatch,1,1.0,0.96,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0
family_b_003885_qr_only_mismatch,15ead77645216360,train,qr_only_mismatch,1,1.0,0.96,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0
family_b_003886_checksum_invalid,15ead77645216360,train,checksum_invalid,1,0.0,,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,,,,,
family_b_003887_format_invalid,15ead77645216360,train,format_invalid,1,1.0,0.96,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0
family_b_003888_field_missing,15ead77645216360,train,field_missing,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0
family_b_003889_fine_grained_edit,15ead77645216360,train,fine_grained_edit,1,1.0,0.987,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,0.9333333333333332,1.0,1.0,1.0,1.0
family_b_003890_coordinated_full_forgery,15ead77645216360,train,coordinated_full_forgery,1,1.0,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,,,,,
family_b_003891_visual_splice,15ead77645216360,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003892_visual_splice,15ead77645216360,train,visual_splice,1,0.0,,1.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,,,,,
family_b_003893_visual_splice,15ead77645216360,train,visual_splice,1,0.0,,1.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,,,,,
family_b_003905_genuine,29089bd54fecddb7,train,genuine,0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003906_text_qr_mismatch,29089bd54fecddb7,train,text_qr_mismatch,1,1.0,0.96,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0
family_b_003907_qr_only_mismatch,29089bd54fecddb7,train,qr_only_mismatch,1,1.0,0.84,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0
family_b_003908_checksum_invalid,29089bd54fecddb7,train,checksum_invalid,1,1.0,0.98,0.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0
family_b_003909_format_invalid,29089bd54fecddb7,train,format_invalid,1,1.0,0.96,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0
family_b_003910_field_missing,29089bd54fecddb7,train,field_missing,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0
family_b_003911_fine_grained_edit,29089bd54fecddb7,train,fine_grained_edit,1,1.0,0.96,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0
family_b_003912_coordinated_full_forgery,29089bd54fecddb7,train,coordinated_full_forgery,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003913_visual_splice,29089bd54fecddb7,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003914_visual_splice,29089bd54fecddb7,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003915_visual_splice,29089bd54fecddb7,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003916_genuine,18b7aba57dd0d2ee,train,genuine,0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003917_text_qr_mismatch,18b7aba57dd0d2ee,train,text_qr_mismatch,1,1.0,0.96,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0
family_b_003918_qr_only_mismatch,18b7aba57dd0d2ee,train,qr_only_mismatch,1,1.0,0.896,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,0.48,1.0,1.0,1.0,1.0
family_b_003919_checksum_invalid,18b7aba57dd0d2ee,train,checksum_invalid,1,1.0,0.98,0.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0
family_b_003920_format_invalid,18b7aba57dd0d2ee,train,format_invalid,1,1.0,0.96,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0
family_b_003921_field_missing,18b7aba57dd0d2ee,train,field_missing,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0
family_b_003922_fine_grained_edit,18b7aba57dd0d2ee,train,fine_grained_edit,1,1.0,0.96,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0
family_b_003923_coordinated_full_forgery,18b7aba57dd0d2ee,train,coordinated_full_forgery,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003924_visual_splice,18b7aba57dd0d2ee,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003925_visual_splice,18b7aba57dd0d2ee,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003926_visual_splice,18b7aba57dd0d2ee,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003927_genuine,52c00af47290128d,train,genuine,0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003928_text_qr_mismatch,52c00af47290128d,train,text_qr_mismatch,1,1.0,0.882,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,0.4117647058823529,1.0,1.0,1.0,1.0
family_b_003929_qr_only_mismatch,52c00af47290128d,train,qr_only_mismatch,1,1.0,0.907,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,0.5333333333333333,1.0,1.0,1.0,1.0
family_b_003930_checksum_invalid,52c00af47290128d,train,checksum_invalid,1,1.0,0.98,0.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0
family_b_003931_format_invalid,52c00af47290128d,train,format_invalid,1,1.0,0.98,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0
family_b_003932_field_missing,52c00af47290128d,train,field_missing,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0
family_b_003933_fine_grained_edit,52c00af47290128d,train,fine_grained_edit,1,1.0,0.98,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9
family_b_003934_coordinated_full_forgery,52c00af47290128d,train,coordinated_full_forgery,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003935_visual_splice,52c00af47290128d,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003936_visual_splice,52c00af47290128d,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003937_visual_splice,52c00af47290128d,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003938_genuine,39dae52e8e90a949,train,genuine,0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003939_text_qr_mismatch,39dae52e8e90a949,train,text_qr_mismatch,1,1.0,0.9,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
family_b_003940_qr_only_mismatch,39dae52e8e90a949,train,qr_only_mismatch,1,1.0,0.822,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,0.1111111111111111,1.0,1.0
family_b_003941_checksum_invalid,39dae52e8e90a949,train,checksum_invalid,1,1.0,0.98,0.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0
family_b_003942_format_invalid,39dae52e8e90a949,train,format_invalid,1,1.0,0.98,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0
family_b_003943_field_missing,39dae52e8e90a949,train,field_missing,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0
family_b_003944_fine_grained_edit,39dae52e8e90a949,train,fine_grained_edit,1,1.0,0.96,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0
family_b_003945_coordinated_full_forgery,39dae52e8e90a949,train,coordinated_full_forgery,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003946_visual_splice,39dae52e8e90a949,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003947_visual_splice,39dae52e8e90a949,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003948_visual_splice,39dae52e8e90a949,train,visual_splice,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,
family_b_003949_genuine,e2a08bf80e3d4a19,train,genuine,0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003950_text_qr_mismatch,e2a08bf80e3d4a19,train,text_qr_mismatch,1,1.0,0.94,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7
family_b_003951_qr_only_mismatch,e2a08bf80e3d4a19,train,qr_only_mismatch,1,1.0,0.94,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7
family_b_003952_checksum_invalid,e2a08bf80e3d4a19,train,checksum_invalid,1,1.0,0.98,0.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0
family_b_003953_format_invalid,e2a08bf80e3d4a19,train,format_invalid,1,1.0,0.96,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0
family_b_003954_field_missing,e2a08bf80e3d4a19,train,field_missing,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0
family_b_003955_fine_grained_edit,e2a08bf80e3d4a19,train,fine_grained_edit,1,1.0,0.98,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9
family_b_003956_coordinated_full_forgery,e2a08bf80e3d4a19,train,coordinated_full_forgery,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003957_visual_splice,e2a08bf80e3d4a19,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003958_visual_splice,e2a08bf80e3d4a19,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003959_visual_splice,e2a08bf80e3d4a19,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003960_genuine,99b0c78d45584909,train,genuine,0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003961_text_qr_mismatch,99b0c78d45584909,train,text_qr_mismatch,1,1.0,0.92,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6
family_b_003962_qr_only_mismatch,99b0c78d45584909,train,qr_only_mismatch,1,1.0,0.839,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,0.1935483870967742,1.0,1.0,1.0,1.0
family_b_003963_checksum_invalid,99b0c78d45584909,train,checksum_invalid,1,1.0,0.98,0.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0
family_b_003964_format_invalid,99b0c78d45584909,train,format_invalid,1,1.0,0.96,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0
family_b_003965_field_missing,99b0c78d45584909,train,field_missing,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,1.0,,1.0,1.0,1.0,1.0
family_b_003966_fine_grained_edit,99b0c78d45584909,train,fine_grained_edit,1,1.0,0.975,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0
family_b_003967_coordinated_full_forgery,99b0c78d45584909,train,coordinated_full_forgery,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003968_visual_splice,99b0c78d45584909,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003969_visual_splice,99b0c78d45584909,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003970_visual_splice,99b0c78d45584909,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003971_genuine,b141946948f7868c,train,genuine,0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003972_text_qr_mismatch,b141946948f7868c,train,text_qr_mismatch,1,1.0,0.822,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,0.1111111111111111,1.0,1.0
family_b_003973_qr_only_mismatch,b141946948f7868c,train,qr_only_mismatch,1,1.0,0.838,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,0.1904761904761904,1.0,1.0,1.0,1.0
family_b_003974_checksum_invalid,b141946948f7868c,train,checksum_invalid,1,1.0,0.98,0.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0
family_b_003975_format_invalid,b141946948f7868c,train,format_invalid,1,1.0,0.98,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0
family_b_003976_field_missing,b141946948f7868c,train,field_missing,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,1.0,,1.0,1.0,1.0,1.0
family_b_003977_fine_grained_edit,b141946948f7868c,train,fine_grained_edit,1,1.0,0.96,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0
family_b_003978_coordinated_full_forgery,b141946948f7868c,train,coordinated_full_forgery,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003979_visual_splice,b141946948f7868c,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003980_visual_splice,b141946948f7868c,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003981_visual_splice,b141946948f7868c,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003982_genuine,c8f1cad7ebd88867,train,genuine,0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003983_text_qr_mismatch,c8f1cad7ebd88867,train,text_qr_mismatch,1,1.0,0.96,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0
family_b_003984_qr_only_mismatch,c8f1cad7ebd88867,train,qr_only_mismatch,1,1.0,0.92,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6
family_b_003985_checksum_invalid,c8f1cad7ebd88867,train,checksum_invalid,1,1.0,0.98,0.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0
family_b_003986_format_invalid,c8f1cad7ebd88867,train,format_invalid,1,1.0,0.96,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0
family_b_003987_field_missing,c8f1cad7ebd88867,train,field_missing,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0
family_b_003988_fine_grained_edit,c8f1cad7ebd88867,train,fine_grained_edit,1,1.0,0.98,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9
family_b_003989_coordinated_full_forgery,c8f1cad7ebd88867,train,coordinated_full_forgery,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003990_visual_splice,c8f1cad7ebd88867,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003991_visual_splice,c8f1cad7ebd88867,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_003992_visual_splice,c8f1cad7ebd88867,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_004004_genuine,b990ec6fcbacd782,train,genuine,0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_004005_text_qr_mismatch,b990ec6fcbacd782,train,text_qr_mismatch,1,1.0,0.96,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0
family_b_004006_qr_only_mismatch,b990ec6fcbacd782,train,qr_only_mismatch,1,1.0,0.833,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,0.1666666666666666,1.0,1.0,1.0,1.0
family_b_004007_checksum_invalid,b990ec6fcbacd782,train,checksum_invalid,1,1.0,0.98,0.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0
family_b_004008_format_invalid,b990ec6fcbacd782,train,format_invalid,1,1.0,0.96,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0
family_b_004009_field_missing,b990ec6fcbacd782,train,field_missing,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,1.0,,1.0,1.0,1.0,1.0
family_b_004010_fine_grained_edit,b990ec6fcbacd782,train,fine_grained_edit,1,1.0,0.98,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9
family_b_004011_coordinated_full_forgery,b990ec6fcbacd782,train,coordinated_full_forgery,1,1.0,0.985,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,0.9230769230769232,1.0,1.0,1.0,1.0
family_b_004012_visual_splice,b990ec6fcbacd782,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_004013_visual_splice,b990ec6fcbacd782,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_004014_visual_splice,b990ec6fcbacd782,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_004026_genuine,8e9989f35e4a14b1,train,genuine,0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_004027_text_qr_mismatch,8e9989f35e4a14b1,train,text_qr_mismatch,1,1.0,0.96,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0
family_b_004028_qr_only_mismatch,8e9989f35e4a14b1,train,qr_only_mismatch,1,1.0,0.92,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6
family_b_004029_checksum_invalid,8e9989f35e4a14b1,train,checksum_invalid,1,1.0,0.98,0.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0
family_b_004030_format_invalid,8e9989f35e4a14b1,train,format_invalid,1,1.0,0.96,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0
family_b_004031_field_missing,8e9989f35e4a14b1,train,field_missing,1,1.0,0.8,1.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,1.0,,1.0,1.0,1.0,1.0
family_b_004032_fine_grained_edit,8e9989f35e4a14b1,train,fine_grained_edit,1,1.0,0.975,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0
family_b_004033_coordinated_full_forgery,8e9989f35e4a14b1,train,coordinated_full_forgery,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_004034_visual_splice,8e9989f35e4a14b1,train,visual_splice,1,1.0,0.978,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,1.0
family_b_004035_visual_splice,8e9989f35e4a14b1,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_004036_visual_splice,8e9989f35e4a14b1,train,visual_splice,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_004048_genuine,138519a22b81a35b,train,genuine,0,1.0,0.6,0.0,0.0,2.0,3.0,0.6,5.0,3.0,0.0,1.0,1.0,,,1.0,1.0
family_b_004049_text_qr_mismatch,138519a22b81a35b,train,text_qr_mismatch,1,1.0,0.52,0.0,0.0,2.0,3.0,0.6,5.0,3.0,0.0,1.0,1.0,,,1.0,0.6
family_b_004050_qr_only_mismatch,138519a22b81a35b,train,qr_only_mismatch,1,1.0,0.848,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,0.24,1.0,1.0,1.0,1.0
family_b_004051_checksum_invalid,138519a22b81a35b,train,checksum_invalid,1,1.0,0.78,0.0,1.0,1.0,4.0,0.8,5.0,4.0,1.0,1.0,1.0,0.9,,1.0,1.0
family_b_004052_format_invalid,138519a22b81a35b,train,format_invalid,1,1.0,0.6,0.0,0.0,2.0,3.0,0.6,5.0,3.0,0.0,1.0,1.0,,,1.0,1.0
family_b_004053_field_missing,138519a22b81a35b,train,field_missing,1,1.0,0.2,0.0,0.0,4.0,1.0,0.2,5.0,1.0,0.0,1.0,,,,1.0,
family_b_004054_fine_grained_edit,138519a22b81a35b,train,fine_grained_edit,1,1.0,0.4,0.0,0.0,2.0,3.0,0.6,5.0,3.0,1.0,1.0,1.0,0.0,,,1.0
family_b_004055_coordinated_full_forgery,138519a22b81a35b,train,coordinated_full_forgery,1,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_004056_visual_splice,138519a22b81a35b,train,visual_splice,1,1.0,0.4,0.0,0.0,2.0,3.0,0.6,5.0,3.0,1.0,1.0,1.0,0.0,,,1.0
family_b_004057_visual_splice,138519a22b81a35b,train,visual_splice,1,1.0,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,,,,,
family_b_004058_visual_splice,138519a22b81a35b,train,visual_splice,1,1.0,0.4,0.0,0.0,2.0,3.0,0.6,5.0,3.0,1.0,1.0,1.0,0.0,,,1.0
family_b_004092_genuine,74b2c8921bb7ee73,train,genuine,0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
family_b_004093_text_qr_mismatch,74b2c8921bb7ee73,train,text_qr_mismatch,1,1.0,0.84,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0
family_b_004094_qr_only_mismatch,74b2c8921bb7ee73,train,qr_only_mismatch,1,1.0,0.847,1.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,0.2352941176470588,1.0,1.0,1.0,1.0
family_b_004095_checksum_invalid,74b2c8921bb7ee73,train,checksum_invalid,1,1.0,0.98,0.0,1.0,0.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0
